Input Data,

,
Material Data,

,
matID,Soft PE80
density,938
eDyn0degC,2.62
dEdyndT,-0.037
creepModulus,0.3
poisson,0.38

,
Pipe Data,

,
pipeID,250mm_SDR11
diameter,250
sdr,11
notchDepth,0
diameterCreepRatio,1

,
Test Setup Data,

,
fullScale,2
tempDegC,0
p0bar,5
isBackfilled,2
backfillDepth,100
backfillDensity,2200
solidInsidePipe,0.25
waterInsidePipe,0.25

,
Program Control Data,

,
outflowModelOn,0
lambda,3
solutionmethod,2
numberOfSpeedValues,50
elementsInL,10
aDotc0,0.5

,
Log number,aDotc0,Irwin Corten Force,diameterRes0,residualCrackClosure,densityratio,zetaclosure,nodeAtClosure,outflowLength,p1bar,v0,vStarRes,factor,aDotCLfactor,aDotcClfactor_backfilled,maxIterations,iterations,m[0],m[1],alpha[0],alpha[1],error,notConverged,pStarUnchoke,xUnch,pHalfStar,pStar,tStar,tStarUnchoke,simpsonIntegral,unchoked,tStarOutflow2
6,0.68,0.689812,250,0,12.589,2,23,3,3.08819,0.751001,0,10.6041,1.01803,1.22695,50,1,5.3874,6.49303,7.3597,2.21473,0.540968,1,0,0,0,0,0,0,0,0,0
7,0.68,0.689812,250,0,12.589,2,24,3,3.08819,0.751001,0,10.6041,1.01803,1.22695,50,2,5.3874,6.49303,7.3597,2.21473,0.484517,1,0,0,0,0,0,0,0,0,0
8,0.68,0.689812,250,0,12.589,2,25,3,3.08819,0.751001,0,10.6041,1.01803,1.22695,50,3,5.3874,6.49303,7.3597,2.21473,0.419567,1,0,0,0,0,0,0,0,0,0
9,0.68,0.689812,250,0,12.589,2,26,3,3.08819,0.751001,0,10.6041,1.01803,1.22695,50,4,5.3874,6.49303,7.3597,2.21473,0.347453,1,0,0,0,0,0,0,0,0,0
10,0.68,0.689812,250,0,12.589,2,27,3,3.08819,0.751001,0,10.6041,1.01803,1.22695,50,5,5.3874,6.49303,7.3597,2.21473,0.270223,1,0,0,0,0,0,0,0,0,0
11,0.68,0.689812,250,0,12.589,2,28,3,3.08819,0.751001,0,10.6041,1.01803,1.22695,50,6,5.3874,6.49303,7.3597,2.21473,0.190414,1,0,0,0,0,0,0,0,0,0
12,0.68,0.689812,250,0,12.589,2,29,3,3.08819,0.751001,0,10.6041,1.01803,1.22695,50,7,5.3874,6.49303,7.3597,2.21473,0.110739,1,0,0,0,0,0,0,0,0,0
13,0.68,0.689812,250,0,12.589,2,30,3,3.08819,0.751001,0,10.6041,1.01803,1.22695,50,8,5.3874,6.49303,7.3597,2.21473,0.0337665,1,0,0,0,0,0,0,0,0,0
14,0.68,0.689812,250,0,12.589,2,30,3,3.08819,0.751001,0,10.6041,1.01803,1.22695,50,8,5.3874,6.49303,7.3597,2.21473,-0.0339568,1,0,0,0,0,0,0,0,0,0
15,0.68,0.689812,250,0,12.589,2,30,3,3.08819,0.751001,0,10.6041,1.01803,1.22695,50,9,5.3874,6.49303,7.3597,2.21473,-0.0339568,0,0,0,0,0,0,0,0,0,0
 
1,0,0,0,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0.689812,0,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0.689812,250,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0.7,0.689812,250,0,12.589,2,20,3,3.19002,0.775766,0,10.5676,1.0191,1.2405,50,9,5.3874,6.49303,7.3597,2.21473,-0.0339568,0,0,0,0,0,0,0,0,0,0
5,0.7,0.689812,250,0,12.589,2,20,3,3.19002,0.775766,0,10.5676,1.0191,1.2405,50,0,5.32856,6.48617,7.57367,2.27126,0,1,0,0,0,0,0,0,0,0,0
6,0.7,0.689812,250,0,12.589,2,23,3,3.19002,0.775766,0,10.5676,1.0191,1.2405,50,1,5.32856,6.48617,7.57367,2.27126,0.639831,1,0,0,0,0,0,0,0,0,0
7,0.7,0.689812,250,0,12.589,2,24,3,3.19002,0.775766,0,10.5676,1.0191,1.2405,50,2,5.32856,6.48617,7.57367,2.27126,0.580085,1,0,0,0,0,0,0,0,0,0
8,0.7,0.689812,250,0,12.589,2,25,3,3.19002,0.775766,0,10.5676,1.0191,1.2405,50,3,5.32856,6.48617,7.57367,2.27126,0.507598,1,0,0,0,0,0,0,0,0,0
9,0.7,0.689812,250,0,12.589,2,26,3,3.19002,0.775766,0,10.5676,1.0191,1.2405,50,4,5.32856,6.48617,7.57367,2.27126,0.423748,1,0,0,0,0,0,0,0,0,0
10,0.7,0.689812,250,0,12.589,2,27,3,3.19002,0.775766,0,10.5676,1.0191,1.2405,50,5,5.32856,6.48617,7.57367,2.27126,0.331099,1,0,0,0,0,0,0,0,0,0
11,0.7,0.689812,250,0,12.589,2,28,3,3.19002,0.775766,0,10.5676,1.0191,1.2405,50,6,5.32856,6.48617,7.57367,2.27126,0.233094,1,0,0,0,0,0,0,0,0,0
12,0.7,0.689812,250,0,12.589,2,29,3,3.19002,0.775766,0,10.5676,1.0191,1.2405,50,7,5.32856,6.48617,7.57367,2.27126,0.133566,1,0,0,0,0,0,0,0,0,0
13,0.7,0.689812,250,0,12.589,2,30,3,3.19002,0.775766,0,10.5676,1.0191,1.2405,50,8,5.32856,6.48617,7.57367,2.27126,0.0361928,1,0,0,0,0,0,0,0,0,0
14,0.7,0.689812,250,0,12.589,2,30,3,3.19002,0.775766,0,10.5676,1.0191,1.2405,50,8,5.32856,6.48617,7.57367,2.27126,-0.0421146,1,0,0,0,0,0,0,0,0,0
15,0.7,0.689812,250,0,12.589,2,30,3,3.19002,0.775766,0,10.5676,1.0191,1.2405,50,9,5.32856,6.48617,7.57367,2.27126,-0.0421146,0,0,0,0,0,0,0,0,0,0
 
1,0,0,0,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0.689812,0,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0.689812,250,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0.72,0.689812,250,0,12.589,2,20,3,3.29403,0.801058,0,10.5263,1.02021,1.25444,50,9,5.32856,6.48617,7.57367,2.27126,-0.0421146,0,0,0,0,0,0,0,0,0,0
5,0.72,0.689812,250,0,12.589,2,20,3,3.29403,0.801058,0,10.5263,1.02021,1.25444,50,0,5.26935,6.47914,7.78771,2.328,0,1,0,0,0,0,0,0,0,0,0
6,0.72,0.689812,250,0,12.589,2,23,3,3.29403,0.801058,0,10.5263,1.02021,1.25444,50,1,5.26935,6.47914,7.78771,2.328,0.792534,1,0,0,0,0,0,0,0,0,0
7,0.72,0.689812,250,0,12.589,2,24,3,3.29403,0.801058,0,10.5263,1.02021,1.25444,50,2,5.26935,6.47914,7.78771,2.328,0.731685,1,0,0,0,0,0,0,0,0,0
8,0.72,0.689812,250,0,12.589,2,25,3,3.29403,0.801058,0,10.5263,1.02021,1.25444,50,3,5.26935,6.47914,7.78771,2.328,0.650676,1,0,0,0,0,0,0,0,0,0
9,0.72,0.689812,250,0,12.589,2,26,3,3.29403,0.801058,0,10.5263,1.02021,1.25444,50,4,5.26935,6.47914,7.78771,2.328,0.550475,1,0,0,0,0,0,0,0,0,0
10,0.72,0.689812,250,0,12.589,2,27,3,3.29403,0.801058,0,10.5263,1.02021,1.25444,50,5,5.26935,6.47914,7.78771,2.328,0.434262,1,0,0,0,0,0,0,0,0,0
11,0.72,0.689812,250,0,12.589,2,28,3,3.29403,0.801058,0,10.5263,1.02021,1.25444,50,6,5.26935,6.47914,7.78771,2.328,0.30704,1,0,0,0,0,0,0,0,0,0
12,0.72,0.689812,250,0,12.589,2,29,3,3.29403,0.801058,0,10.5263,1.02021,1.25444,50,7,5.26935,6.47914,7.78771,2.328,0.174751,1,0,0,0,0,0,0,0,0,0
13,0.72,0.689812,250,0,12.589,2,30,3,3.29403,0.801058,0,10.5263,1.02021,1.25444,50,8,5.26935,6.47914,7.78771,2.328,0.0432203,1,0,0,0,0,0,0,0,0,0
14,0.72,0.689812,250,0,12.589,2,30,3,3.29403,0.801058,0,10.5263,1.02021,1.25444,50,8,5.26935,6.47914,7.78771,2.328,-0.0513012,1,0,0,0,0,0,0,0,0,0
15,0.72,0.689812,250,0,12.589,2,30,3,3.29403,0.801058,0,10.5263,1.02021,1.25444,50,9,5.26935,6.47914,7.78771,2.328,-0.0513012,0,0,0,0,0,0,0,0,0,0
 
1,0,0,0,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0.689812,0,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0.689812,250,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0.74,0.689812,250,0,12.589,2,20,3,3.40023,0.826886,0,10.4808,1.02135,1.26877,50,9,5.26935,6.47914,7.78771,2.328,-0.0513012,0,0,0,0,0,0,0,0,0,0
5,0.74,0.689812,250,0,12.589,2,20,3,3.40023,0.826886,0,10.4808,1.02135,1.26877,50,0,5.20983,6.47191,8.00183,2.38493,0,1,0,0,0,0,0,0,0,0,0
6,0.74,0.689812,250,0,12.589,2,23,3,3.40023,0.826886,0,10.4808,1.02135,1.26877,50,1,5.20983,6.47191,8.00183,2.38493,1.05645,1,0,0,0,0,0,0,0,0,0
7,0.74,0.689812,250,0,12.589,2,24,3,3.40023,0.826886,0,10.4808,1.02135,1.26877,50,2,5.20983,6.47191,8.00183,2.38493,1.00491,1,0,0,0,0,0,0,0,0,0
8,0.74,0.689812,250,0,12.589,2,25,3,3.40023,0.826886,0,10.4808,1.02135,1.26877,50,3,5.20983,6.47191,8.00183,2.38493,0.918609,1,0,0,0,0,0,0,0,0,0
9,0.74,0.689812,250,0,12.589,2,26,3,3.40023,0.826886,0,10.4808,1.02135,1.26877,50,4,5.20983,6.47191,8.00183,2.38493,0.795831,1,0,0,0,0,0,0,0,0,0
10,0.74,0.689812,250,0,12.589,2,27,3,3.40023,0.826886,0,10.4808,1.02135,1.26877,50,5,5.20983,6.47191,8.00183,2.38493,0.639734,1,0,0,0,0,0,0,0,0,0
11,0.74,0.689812,250,0,12.589,2,28,3,3.40023,0.826886,0,10.4808,1.02135,1.26877,50,6,5.20983,6.47191,8.00183,2.38493,0.45824,1,0,0,0,0,0,0,0,0,0
12,0.74,0.689812,250,0,12.589,2,29,3,3.40023,0.826886,0,10.4808,1.02135,1.26877,50,7,5.20983,6.47191,8.00183,2.38493,0.262243,1,0,0,0,0,0,0,0,0,0
13,0.74,0.689812,250,0,12.589,2,30,3,3.40023,0.826886,0,10.4808,1.02135,1.26877,50,8,5.20983,6.47191,8.00183,2.38493,0.0628879,1,0,0,0,0,0,0,0,0,0
14,0.74,0.689812,250,0,12.589,2,30,3,3.40023,0.826886,0,10.4808,1.02135,1.26877,50,8,5.20983,6.47191,8.00183,2.38493,-0.0616802,1,0,0,0,0,0,0,0,0,0
15,0.74,0.689812,250,0,12.589,2,30,3,3.40023,0.826886,0,10.4808,1.02135,1.26877,50,9,5.20983,6.47191,8.00183,2.38493,-0.0616802,0,0,0,0,0,0,0,0,0,0
 
1,0,0,0,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0.689812,0,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0.689812,250,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0.76,0.689812,250,0,12.589,2,20,3,3.50868,0.85326,0,10.4313,1.02252,1.2835,50,9,5.20983,6.47191,8.00183,2.38493,-0.0616802,0,0,0,0,0,0,0,0,0,0
5,0.76,0.689812,250,0,12.589,2,20,3,3.50868,0.85326,0,10.4313,1.02252,1.2835,50,0,5.15006,6.46451,8.216,2.44204,0,1,0,0,0,0,0,0,0,0,0
6,0.76,0.689812,250,0,12.589,2,23,3,3.50868,0.85326,0,10.4313,1.02252,1.2835,50,1,5.15006,6.46451,8.216,2.44204,1.61411,1,0,0,0,0,0,0,0,0,0
7,0.76,0.689812,250,0,12.589,2,24,3,3.50868,0.85326,0,10.4313,1.02252,1.2835,50,2,5.15006,6.46451,8.216,2.44204,1.63111,1,0,0,0,0,0,0,0,0,0
8,0.76,0.689812,250,0,12.589,2,25,3,3.50868,0.85326,0,10.4313,1.02252,1.2835,50,3,5.15006,6.46451,8.216,2.44204,1.58218,1,0,0,0,0,0,0,0,0,0
9,0.76,0.689812,250,0,12.589,2,26,3,3.50868,0.85326,0,10.4313,1.02252,1.2835,50,4,5.15006,6.46451,8.216,2.44204,1.44662,1,0,0,0,0,0,0,0,0,0
10,0.76,0.689812,250,0,12.589,2,27,3,3.50868,0.85326,0,10.4313,1.02252,1.2835,50,5,5.15006,6.46451,8.216,2.44204,1.21588,1,0,0,0,0,0,0,0,0,0
11,0.76,0.689812,250,0,12.589,2,28,3,3.50868,0.85326,0,10.4313,1.02252,1.2835,50,6,5.15006,6.46451,8.216,2.44204,0.900671,1,0,0,0,0,0,0,0,0,0
12,0.76,0.689812,250,0,12.589,2,29,3,3.50868,0.85326,0,10.4313,1.02252,1.2835,50,7,5.15006,6.46451,8.216,2.44204,0.528952,1,0,0,0,0,0,0,0,0,0
13,0.76,0.689812,250,0,12.589,2,30,3,3.50868,0.85326,0,10.4313,1.02252,1.2835,50,8,5.15006,6.46451,8.216,2.44204,0.134431,1,0,0,0,0,0,0,0,0,0
14,0.76,0.689812,250,0,12.589,2,30,3,3.50868,0.85326,0,10.4313,1.02252,1.2835,50,8,5.15006,6.46451,8.216,2.44204,-0.0734339,1,0,0,0,0,0,0,0,0,0
15,0.76,0.689812,250,0,12.589,2,30,3,3.50868,0.85326,0,10.4313,1.02252,1.2835,50,9,5.15006,6.46451,8.216,2.44204,-0.0734339,0,0,0,0,0,0,0,0,0,0
 
1,0,0,0,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0.689812,0,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0.689812,250,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0.78,0.689812,250,0,12.589,2,20,3,3.61942,0.880189,0,10.3783,1.02372,1.29861,50,9,5.15006,6.46451,8.216,2.44204,-0.0734339,0,0,0,0,0,0,0,0,0,0
5,0.78,0.689812,250,0,12.589,2,20,3,3.61942,0.880189,0,10.3783,1.02372,1.29861,50,0,5.09011,6.45693,8.43024,2.49931,0,1,0,0,0,0,0,0,0,0,0
6,0.78,0.689812,250,0,12.589,2,23,3,3.61942,0.880189,0,10.3783,1.02372,1.29861,50,1,5.09011,6.45693,8.43024,2.49931,3.5222,1,0,0,0,0,0,0,0,0,0
7,0.78,0.689812,250,0,12.589,2,24,3,3.61942,0.880189,0,10.3783,1.02372,1.29861,50,2,5.09011,6.45693,8.43024,2.49931,4.42371,1,0,0,0,0,0,0,0,0,0
8,0.78,0.689812,250,0,12.589,2,25,3,3.61942,0.880189,0,10.3783,1.02372,1.29861,50,3,5.09011,6.45693,8.43024,2.49931,5.67796,1,0,0,0,0,0,0,0,0,0
9,0.78,0.689812,250,0,12.589,2,26,3,3.61942,0.880189,0,10.3783,1.02372,1.29861,50,4,5.09011,6.45693,8.43024,2.49931,7.36679,1,0,0,0,0,0,0,0,0,0
10,0.78,0.689812,250,0,12.589,2,27,3,3.61942,0.880189,0,10.3783,1.02372,1.29861,50,5,5.09011,6.45693,8.43024,2.49931,9.30493,1,0,0,0,0,0,0,0,0,0
11,0.78,0.689812,250,0,12.589,2,28,3,3.61942,0.880189,0,10.3783,1.02372,1.29861,50,6,5.09011,6.45693,8.43024,2.49931,10.3269,1,0,0,0,0,0,0,0,0,0
12,0.78,0.689812,250,0,12.589,2,29,3,3.61942,0.880189,0,10.3783,1.02372,1.29861,50,7,5.09011,6.45693,8.43024,2.49931,8.102,1,0,0,0,0,0,0,0,0,0
13,0.78,0.689812,250,0,12.589,2,30,3,3.61942,0.880189,0,10.3783,1.02372,1.29861,50,8,5.09011,6.45693,8.43024,2.49931,2.5346,1,0,0,0,0,0,0,0,0,0
14,0.78,0.689812,250,0,12.589,2,30,3,3.61942,0.880189,0,10.3783,1.02372,1.29861,50,8,5.09011,6.45693,8.43024,2.49931,-0.0867474,1,0,0,0,0,0,0,0,0,0
15,0.78,0.689812,250,0,12.589,2,30,3,3.61942,0.880189,0,10.3783,1.02372,1.29861,50,9,5.09011,6.45693,8.43024,2.49931,-0.0867474,0,0,0,0,0,0,0,0,0,0
 
1,0,0,0,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0.689812,0,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0.689812,250,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0.8,0.689812,250,0,12.589,2,20,3,3.73248,0.907682,0,10.322,1.02495,1.31412,50,9,5.09011,6.45693,8.43024,2.49931,-0.0867474,0,0,0,0,0,0,0,0,0,0
5,0.8,0.689812,250,0,12.589,2,20,3,3.73248,0.907682,0,10.322,1.02495,1.31412,50,0,5.03003,6.44917,8.64454,2.55674,0,1,0,0,0,0,0,0,0,0,0
6,0.8,0.689812,250,0,12.589,2,23,3,3.73248,0.907682,0,10.322,1.02495,1.31412,50,1,5.03003,6.44917,8.64454,2.55674,-17.8787,1,0,0,0,0,0,0,0,0,0
7,0.8,0.689812,250,0,12.589,2,24,3,3.73248,0.907682,0,10.322,1.02495,1.31412,50,2,5.03003,6.44917,8.64454,2.55674,-6.2925,1,0,0,0,0,0,0,0,0,0
8,0.8,0.689812,250,0,12.589,2,25,3,3.73248,0.907682,0,10.322,1.02495,1.31412,50,3,5.03003,6.44917,8.64454,2.55674,-3.73174,1,0,0,0,0,0,0,0,0,0
9,0.8,0.689812,250,0,12.589,2,26,3,3.73248,0.907682,0,10.322,1.02495,1.31412,50,4,5.03003,6.44917,8.64454,2.55674,-2.55155,1,0,0,0,0,0,0,0,0,0
10,0.8,0.689812,250,0,12.589,2,27,3,3.73248,0.907682,0,10.322,1.02495,1.31412,50,5,5.03003,6.44917,8.64454,2.55674,-1.81607,1,0,0,0,0,0,0,0,0,0
11,0.8,0.689812,250,0,12.589,2,28,3,3.73248,0.907682,0,10.322,1.02495,1.31412,50,6,5.03003,6.44917,8.64454,2.55674,-1.25529,1,0,0,0,0,0,0,0,0,0
12,0.8,0.689812,250,0,12.589,2,29,3,3.73248,0.907682,0,10.322,1.02495,1.31412,50,7,5.03003,6.44917,8.64454,2.55674,-0.757105,1,0,0,0,0,0,0,0,0,0
13,0.8,0.689812,250,0,12.589,2,30,3,3.73248,0.907682,0,10.322,1.02495,1.31412,50,8,5.03003,6.44917,8.64454,2.55674,-0.266952,1,0,0,0,0,0,0,0,0,0
14,0.8,0.689812,250,0,12.589,2,31,3,3.73248,0.907682,0,10.322,1.02495,1.31412,50,9,5.03003,6.44917,8.64454,2.55674,0.234961,1,0,0,0,0,0,0,0,0,0
15,0.8,0.689812,250,0,12.589,2,32,3,3.73248,0.907682,0,10.322,1.02495,1.31412,50,10,5.03003,6.44917,8.64454,2.55674,0.734643,1,0,0,0,0,0,0,0,0,0
16,0.8,0.689812,250,0,12.589,2,33,3,3.73248,0.907682,0,10.322,1.02495,1.31412,50,11,5.03003,6.44917,8.64454,2.55674,1.18604,1,0,0,0,0,0,0,0,0,0
17,0.8,0.689812,250,0,12.589,2,34,3,3.73248,0.907682,0,10.322,1.02495,1.31412,50,12,5.03003,6.44917,8.64454,2.55674,1.53022,1,0,0,0,0,0,0,0,0,0
18,0.8,0.689812,250,0,12.589,2,35,3,3.73248,0.907682,0,10.322,1.02495,1.31412,50,13,5.03003,6.44917,8.64454,2.55674,1.72943,1,0,0,0,0,0,0,0,0,0
19,0.8,0.689812,250,0,12.589,2,36,3,3.73248,0.907682,0,10.322,1.02495,1.31412,50,14,5.03003,6.44917,8.64454,2.55674,1.78816,1,0,0,0,0,0,0,0,0,0
20,0.8,0.689812,250,0,12.589,2,37,3,3.73248,0.907682,0,10.322,1.02495,1.31412,50,15,5.03003,6.44917,8.64454,2.55674,1.74345,1,0,0,0,0,0,0,0,0,0
21,0.8,0.689812,250,0,12.589,2,38,3,3.73248,0.907682,0,10.322,1.02495,1.31412,50,16,5.03003,6.44917,8.64454,2.55674,1.64022,1,0,0,0,0,0,0,0,0,0
22,0.8,0.689812,250,0,12.589,2,39,3,3.73248,0.907682,0,10.322,1.02495,1.31412,50,17,5.03003,6.44917,8.64454,2.55674,1.51435,1,0,0,0,0,0,0,0,0,0
23,0.8,0.689812,250,0,12.589,2,40,3,3.73248,0.907682,0,10.322,1.02495,1.31412,50,18,5.03003,6.44917,8.64454,2.55674,1.38852,1,0,0,0,0,0,0,0,0,0
24,0.8,0.689812,250,0,12.589,2,23,3,3.73248,0.907682,0,10.322,1.02495,1.31412,50,18,5.03003,6.44917,8.64454,2.55674,0.274858,1,0,0,0,0,0,0,0,0,0
25,0.8,0.689812,250,0,12.589,2,23,3,3.73248,0.907682,0,10.322,1.02495,1.31412,50,19,5.03003,6.44917,8.64454,2.55674,0.274858,0,0,0,0,0,0,0,0,0,0
 
1,0,0,0,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0.689812,0,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0.689812,250,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0.82,0.689812,250,0,12.589,2,20,3,3.8479,0.935751,0,10.2627,1.02622,1.33003,50,19,5.03003,6.44917,8.64454,2.55674,0.274858,0,0,0,0,0,0,0,0,0,0
5,0.82,0.689812,250,0,12.589,2,20,3,3.8479,0.935751,0,10.2627,1.02622,1.33003,50,0,4.96989,6.44123,8.85889,2.61431,0,1,0,0,0,0,0,0,0,0,0
6,0.82,0.689812,250,0,12.589,2,23,3,3.8479,0.935751,0,10.2627,1.02622,1.33003,50,1,4.96989,6.44123,8.85889,2.61431,-2.53571,1,0,0,0,0,0,0,0,0,0
7,0.82,0.689812,250,0,12.589,2,24,3,3.8479,0.935751,0,10.2627,1.02622,1.33003,50,2,4.96989,6.44123,8.85889,2.61431,-1.87564,1,0,0,0,0,0,0,0,0,0
8,0.82,0.689812,250,0,12.589,2,25,3,3.8479,0.935751,0,10.2627,1.02622,1.33003,50,3,4.96989,6.44123,8.85889,2.61431,-1.45558,1,0,0,0,0,0,0,0,0,0
9,0.82,0.689812,250,0,12.589,2,26,3,3.8479,0.935751,0,10.2627,1.02622,1.33003,50,4,4.96989,6.44123,8.85889,2.61431,-1.14763,1,0,0,0,0,0,0,0,0,0
10,0.82,0.689812,250,0,12.589,2,27,3,3.8479,0.935751,0,10.2627,1.02622,1.33003,50,5,4.96989,6.44123,8.85889,2.61431,-0.893518,1,0,0,0,0,0,0,0,0,0
11,0.82,0.689812,250,0,12.589,2,28,3,3.8479,0.935751,0,10.2627,1.02622,1.33003,50,6,4.96989,6.44123,8.85889,2.61431,-0.661041,1,0,0,0,0,0,0,0,0,0
12,0.82,0.689812,250,0,12.589,2,29,3,3.8479,0.935751,0,10.2627,1.02622,1.33003,50,7,4.96989,6.44123,8.85889,2.61431,-0.430055,1,0,0,0,0,0,0,0,0,0
13,0.82,0.689812,250,0,12.589,2,30,3,3.8479,0.935751,0,10.2627,1.02622,1.33003,50,8,4.96989,6.44123,8.85889,2.61431,-0.18832,1,0,0,0,0,0,0,0,0,0
14,0.82,0.689812,250,0,12.589,2,31,3,3.8479,0.935751,0,10.2627,1.02622,1.33003,50,9,4.96989,6.44123,8.85889,2.61431,0.0681197,1,0,0,0,0,0,0,0,0,0
15,0.82,0.689812,250,0,12.589,2,32,3,3.8479,0.935751,0,10.2627,1.02622,1.33003,50,10,4.96989,6.44123,8.85889,2.61431,0.332588,1,0,0,0,0,0,0,0,0,0
16,0.82,0.689812,250,0,12.589,2,33,3,3.8479,0.935751,0,10.2627,1.02622,1.33003,50,11,4.96989,6.44123,8.85889,2.61431,0.586846,1,0,0,0,0,0,0,0,0,0
17,0.82,0.689812,250,0,12.589,2,34,3,3.8479,0.935751,0,10.2627,1.02622,1.33003,50,12,4.96989,6.44123,8.85889,2.61431,0.805648,1,0,0,0,0,0,0,0,0,0
18,0.82,0.689812,250,0,12.589,2,35,3,3.8479,0.935751,0,10.2627,1.02622,1.33003,50,13,4.96989,6.44123,8.85889,2.61431,0.967262,1,0,0,0,0,0,0,0,0,0
19,0.82,0.689812,250,0,12.589,2,36,3,3.8479,0.935751,0,10.2627,1.02622,1.33003,50,14,4.96989,6.44123,8.85889,2.61431,1.06354,1,0,0,0,0,0,0,0,0,0
20,0.82,0.689812,250,0,12.589,2,20,3,3.8479,0.935751,0,10.2627,1.02622,1.33003,50,14,4.96989,6.44123,8.85889,2.61431,0.383656,1,0,0,0,0,0,0,0,0,0
21,0.82,0.689812,250,0,12.589,2,20,3,3.8479,0.935751,0,10.2627,1.02622,1.33003,50,15,4.96989,6.44123,8.85889,2.61431,0.383656,0,0,0,0,0,0,0,0,0,0
 
1,0,0,0,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0.689812,0,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0.689812,250,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0.84,0.689812,250,0,12.589,2,20,3,3.96572,0.964404,0,10.2006,1.02751,1.34632,50,15,4.96989,6.44123,8.85889,2.61431,0.383656,0,0,0,0,0,0,0,0,0,0
5,0.84,0.689812,250,0,12.589,2,20,3,3.96572,0.964404,0,10.2006,1.02751,1.34632,50,0,4.90974,6.43311,9.07329,2.67202,0,1,0,0,0,0,0,0,0,0,0
6,0.84,0.689812,250,0,12.589,2,23,3,3.96572,0.964404,0,10.2006,1.02751,1.34632,50,1,4.90974,6.43311,9.07329,2.67202,-1.3804,1,0,0,0,0,0,0,0,0,0
7,0.84,0.689812,250,0,12.589,2,24,3,3.96572,0.964404,0,10.2006,1.02751,1.34632,50,2,4.90974,6.43311,9.07329,2.67202,-1.12815,1,0,0,0,0,0,0,0,0,0
8,0.84,0.689812,250,0,12.589,2,18,3,3.96572,0.964404,0,10.2006,1.02751,1.34632,50,2,4.90974,6.43311,9.07329,2.67202,0.44178,1,0,0,0,0,0,0,0,0,0
9,0.84,0.689812,250,0,12.589,2,18,3,3.96572,0.964404,0,10.2006,1.02751,1.34632,50,3,4.90974,6.43311,9.07329,2.67202,0.44178,0,0,0,0,0,0,0,0,0,0
 
1,0,0,0,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0.689812,0,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
